state,date,cases,deaths,recovered,state_id,country
Niedersachsen,2021-04-01,1741,9,689,NI,Germany
Niedersachsen,2021-04-02,1336,10,500,NI,Germany
Niedersachsen,2021-04-03,681,5,228,NI,Germany
Niedersachsen,2021-04-04,542,4,104,NI,Germany
Niedersachsen,2021-04-05,333,2,35,NI,Germany
Niedersachsen,2021-04-06,858,3,96,NI,Germany
Niedersachsen,2021-04-07,1731,4,102,NI,Germany
Niedersachsen,2021-04-08,1979,3,113,NI,Germany
Niedersachsen,2021-04-09,1867,3,61,NI,Germany
Niedersachsen,2021-04-10,1431,2,32,NI,Germany
Niedersachsen,2021-04-11,422,0,12,NI,Germany
Niedersachsen,2021-04-12,571,1,8,NI,Germany
Niedersachsen,2021-04-13,861,0,3,NI,Germany
Nordrhein-Westfalen,2020-01-07,1,0,1,NW,Germany
Nordrhein-Westfalen,2020-01-25,1,0,1,NW,Germany
Nordrhein-Westfalen,2020-02-12,1,0,1,NW,Germany
Nordrhein-Westfalen,2020-02-20,2,1,1,NW,Germany
Nordrhein-Westfalen,2020-02-26,3,0,3,NW,Germany
Nordrhein-Westfalen,2020-02-27,19,0,19,NW,Germany
Nordrhein-Westfalen,2020-02-28,35,0,35,NW,Germany
Nordrhein-Westfalen,2020-02-29,15,0,15,NW,Germany
Nordrhein-Westfalen,2020-03-01,23,0,23,NW,Germany
Nordrhein-Westfalen,2020-03-02,15,0,15,NW,Germany
Nordrhein-Westfalen,2020-03-03,29,0,29,NW,Germany
Nordrhein-Westfalen,2020-03-04,91,1,90,NW,Germany
Nordrhein-Westfalen,2020-03-05,99,0,99,NW,Germany
Nordrhein-Westfalen,2020-03-06,62,1,61,NW,Germany
Nordrhein-Westfalen,2020-03-07,68,3,65,NW,Germany
Nordrhein-Westfalen,2020-03-08,28,0,28,NW,Germany
Nordrhein-Westfalen,2020-03-09,97,5,92,NW,Germany
Nordrhein-Westfalen,2020-03-10,175,0,175,NW,Germany
Nordrhein-Westfalen,2020-03-11,202,3,199,NW,Germany
Nordrhein-Westfalen,2020-03-12,285,3,282,NW,Germany
Nordrhein-Westfalen,2020-03-13,426,7,419,NW,Germany
Nordrhein-Westfalen,2020-03-14,322,3,319,NW,Germany
Nordrhein-Westfalen,2020-03-15,242,6,236,NW,Germany
Nordrhein-Westfalen,2020-03-16,609,10,599,NW,Germany
Nordrhein-Westfalen,2020-03-17,906,15,891,NW,Germany
Nordrhein-Westfalen,2020-03-18,719,19,700,NW,Germany
Nordrhein-Westfalen,2020-03-19,1144,24,1120,NW,Germany
Nordrhein-Westfalen,2020-03-20,882,20,862,NW,Germany
Nordrhein-Westfalen,2020-03-21,697,16,681,NW,Germany
Nordrhein-Westfalen,2020-03-22,435,22,413,NW,Germany
Nordrhein-Westfalen,2020-03-23,878,26,852,NW,Germany
Nordrhein-Westfalen,2020-03-24,799,24,775,NW,Germany
Nordrhein-Westfalen,2020-03-25,1039,37,1002,NW,Germany
Nordrhein-Westfalen,2020-03-26,1041,39,1002,NW,Germany
Nordrhein-Westfalen,2020-03-27,1095,47,1048,NW,Germany
Nordrhein-Westfalen,2020-03-28,748,39,709,NW,Germany
Nordrhein-Westfalen,2020-03-29,630,41,589,NW,Germany
Nordrhein-Westfalen,2020-03-30,762,42,720,NW,Germany
Nordrhein-Westfalen,2020-03-31,1059,62,997,NW,Germany
Nordrhein-Westfalen,2020-04-01,1155,88,1067,NW,Germany
Nordrhein-Westfalen,2020-04-02,1204,66,1138,NW,Germany
Nordrhein-Westfalen,2020-04-03,1055,73,982,NW,Germany
Nordrhein-Westfalen,2020-04-04,687,40,647,NW,Germany
Nordrhein-Westfalen,2020-04-05,508,48,460,NW,Germany
Nordrhein-Westfalen,2020-04-06,871,73,798,NW,Germany
Nordrhein-Westfalen,2020-04-07,916,57,859,NW,Germany
Nordrhein-Westfalen,2020-04-08,1045,76,969,NW,Germany
Nordrhein-Westfalen,2020-04-09,1010,57,953,NW,Germany
Nordrhein-Westfalen,2020-04-10,622,39,583,NW,Germany
Nordrhein-Westfalen,2020-04-11,581,36,545,NW,Germany
Nordrhein-Westfalen,2020-04-12,383,31,352,NW,Germany
Nordrhein-Westfalen,2020-04-13,296,23,273,NW,Germany
Nordrhein-Westfalen,2020-04-14,513,51,462,NW,Germany
Nordrhein-Westfalen,2020-04-15,667,39,628,NW,Germany
Nordrhein-Westfalen,2020-04-16,737,36,701,NW,Germany
Nordrhein-Westfalen,2020-04-17,636,35,601,NW,Germany
Nordrhein-Westfalen,2020-04-18,467,24,443,NW,Germany
Nordrhein-Westfalen,2020-04-19,338,26,312,NW,Germany
Nordrhein-Westfalen,2020-04-20,553,37,516,NW,Germany
Nordrhein-Westfalen,2020-04-21,456,25,431,NW,Germany
Nordrhein-Westfalen,2020-04-22,474,18,456,NW,Germany
Nordrhein-Westfalen,2020-04-23,392,14,378,NW,Germany
Nordrhein-Westfalen,2020-04-24,334,7,327,NW,Germany
Nordrhein-Westfalen,2020-04-25,220,11,209,NW,Germany
Nordrhein-Westfalen,2020-04-26,152,4,148,NW,Germany
Nordrhein-Westfalen,2020-04-27,224,12,212,NW,Germany
Nordrhein-Westfalen,2020-04-28,268,14,254,NW,Germany
Nordrhein-Westfalen,2020-04-29,248,6,242,NW,Germany
Nordrhein-Westfalen,2020-04-30,384,12,372,NW,Germany
Nordrhein-Westfalen,2020-05-01,231,12,219,NW,Germany
Nordrhein-Westfalen,2020-05-02,146,4,142,NW,Germany
Nordrhein-Westfalen,2020-05-03,118,6,112,NW,Germany
Nordrhein-Westfalen,2020-05-04,173,6,167,NW,Germany
Nordrhein-Westfalen,2020-05-05,240,9,231,NW,Germany
Nordrhein-Westfalen,2020-05-06,319,8,311,NW,Germany
Nordrhein-Westfalen,2020-05-07,320,9,311,NW,Germany
Nordrhein-Westfalen,2020-05-08,215,4,211,NW,Germany
Nordrhein-Westfalen,2020-05-09,190,7,183,NW,Germany
Nordrhein-Westfalen,2020-05-10,104,2,102,NW,Germany
Nordrhein-Westfalen,2020-05-11,206,3,203,NW,Germany
Nordrhein-Westfalen,2020-05-12,235,5,230,NW,Germany
Nordrhein-Westfalen,2020-05-13,213,6,207,NW,Germany
Nordrhein-Westfalen,2020-05-14,197,4,193,NW,Germany
Nordrhein-Westfalen,2020-05-15,233,6,227,NW,Germany
Nordrhein-Westfalen,2020-05-16,138,3,135,NW,Germany
Nordrhein-Westfalen,2020-05-17,90,1,89,NW,Germany
Nordrhein-Westfalen,2020-05-18,181,3,178,NW,Germany
Nordrhein-Westfalen,2020-05-19,195,1,194,NW,Germany
Nordrhein-Westfalen,2020-05-20,159,5,154,NW,Germany
Nordrhein-Westfalen,2020-05-21,107,0,107,NW,Germany
Nordrhein-Westfalen,2020-05-22,96,4,92,NW,Germany
Nordrhein-Westfalen,2020-05-23,74,0,74,NW,Germany
Nordrhein-Westfalen,2020-05-24,56,3,53,NW,Germany
Nordrhein-Westfalen,2020-05-25,134,4,130,NW,Germany
Nordrhein-Westfalen,2020-05-26,146,3,143,NW,Germany
Nordrhein-Westfalen,2020-05-27,139,3,136,NW,Germany
Nordrhein-Westfalen,2020-05-28,117,4,113,NW,Germany
Nordrhein-Westfalen,2020-05-29,96,2,94,NW,Germany
Nordrhein-Westfalen,2020-05-30,84,0,84,NW,Germany
Nordrhein-Westfalen,2020-05-31,44,0,44,NW,Germany
Nordrhein-Westfalen,2020-06-01,43,1,42,NW,Germany
Nordrhein-Westfalen,2020-06-02,91,2,89,NW,Germany
Nordrhein-Westfalen,2020-06-03,118,1,117,NW,Germany
Nordrhein-Westfalen,2020-06-04,134,1,133,NW,Germany
Nordrhein-Westfalen,2020-06-05,114,2,112,NW,Germany
Nordrhein-Westfalen,2020-06-06,95,2,93,NW,Germany
Nordrhein-Westfalen,2020-06-07,41,0,41,NW,Germany
Nordrhein-Westfalen,2020-06-08,83,2,81,NW,Germany
Nordrhein-Westfalen,2020-06-09,123,1,122,NW,Germany
Nordrhein-Westfalen,2020-06-10,145,1,144,NW,Germany
Nordrhein-Westfalen,2020-06-11,71,0,71,NW,Germany
Nordrhein-Westfalen,2020-06-12,84,0,84,NW,Germany
Nordrhein-Westfalen,2020-06-13,110,1,109,NW,Germany
Nordrhein-Westfalen,2020-06-14,76,5,71,NW,Germany
Nordrhein-Westfalen,2020-06-15,97,2,95,NW,Germany
Nordrhein-Westfalen,2020-06-16,203,5,198,NW,Germany
Nordrhein-Westfalen,2020-06-17,607,2,605,NW,Germany
Nordrhein-Westfalen,2020-06-18,221,0,221,NW,Germany
Nordrhein-Westfalen,2020-06-19,500,1,499,NW,Germany
Nordrhein-Westfalen,2020-06-20,302,3,299,NW,Germany
Nordrhein-Westfalen,2020-06-21,154,0,154,NW,Germany
Nordrhein-Westfalen,2020-06-22,283,0,283,NW,Germany
Nordrhein-Westfalen,2020-06-23,231,3,228,NW,Germany
Nordrhein-Westfalen,2020-06-24,239,1,238,NW,Germany
Nordrhein-Westfalen,2020-06-25,284,0,284,NW,Germany
Nordrhein-Westfalen,2020-06-26,258,2,256,NW,Germany
Nordrhein-Westfalen,2020-06-27,162,1,161,NW,Germany
Nordrhein-Westfalen,2020-06-28,117,0,117,NW,Germany
Nordrhein-Westfalen,2020-06-29,202,0,202,NW,Germany
Nordrhein-Westfalen,2020-06-30,177,0,177,NW,Germany
Nordrhein-Westfalen,2020-07-01,176,1,175,NW,Germany
Nordrhein-Westfalen,2020-07-02,203,1,202,NW,Germany
Nordrhein-Westfalen,2020-07-03,170,5,165,NW,Germany
Nordrhein-Westfalen,2020-07-04,121,0,121,NW,Germany
Nordrhein-Westfalen,2020-07-05,59,1,58,NW,Germany
Nordrhein-Westfalen,2020-07-06,80,2,78,NW,Germany
Nordrhein-Westfalen,2020-07-07,151,3,148,NW,Germany
Nordrhein-Westfalen,2020-07-08,184,3,181,NW,Germany
Nordrhein-Westfalen,2020-07-09,154,2,152,NW,Germany
Nordrhein-Westfalen,2020-07-10,171,2,169,NW,Germany
Nordrhein-Westfalen,2020-07-11,123,0,123,NW,Germany
Nordrhein-Westfalen,2020-07-12,62,0,62,NW,Germany
Nordrhein-Westfalen,2020-07-13,91,3,88,NW,Germany
Nordrhein-Westfalen,2020-07-14,155,1,154,NW,Germany
Nordrhein-Westfalen,2020-07-15,220,1,219,NW,Germany
Nordrhein-Westfalen,2020-07-16,260,4,256,NW,Germany
Nordrhein-Westfalen,2020-07-17,199,1,198,NW,Germany
Nordrhein-Westfalen,2020-07-18,146,0,146,NW,Germany
Nordrhein-Westfalen,2020-07-19,67,1,66,NW,Germany
Nordrhein-Westfalen,2020-07-20,158,2,156,NW,Germany
Nordrhein-Westfalen,2020-07-21,184,0,184,NW,Germany
Nordrhein-Westfalen,2020-07-22,266,3,263,NW,Germany
Nordrhein-Westfalen,2020-07-23,298,1,297,NW,Germany
Nordrhein-Westfalen,2020-07-24,309,5,304,NW,Germany
Nordrhein-Westfalen,2020-07-25,197,1,196,NW,Germany
Nordrhein-Westfalen,2020-07-26,59,0,59,NW,Germany
Nordrhein-Westfalen,2020-07-27,168,3,165,NW,Germany
Nordrhein-Westfalen,2020-07-28,286,1,285,NW,Germany
Nordrhein-Westfalen,2020-07-29,362,4,358,NW,Germany
Nordrhein-Westfalen,2020-07-30,344,0,344,NW,Germany
Nordrhein-Westfalen,2020-07-31,362,7,355,NW,Germany
Nordrhein-Westfalen,2020-08-01,224,1,223,NW,Germany
Nordrhein-Westfalen,2020-08-02,151,1,150,NW,Germany
Nordrhein-Westfalen,2020-08-03,295,5,290,NW,Germany
Nordrhein-Westfalen,2020-08-04,374,4,370,NW,Germany
Nordrhein-Westfalen,2020-08-05,451,1,450,NW,Germany
Nordrhein-Westfalen,2020-08-06,429,5,424,NW,Germany
Nordrhein-Westfalen,2020-08-07,361,3,358,NW,Germany
Nordrhein-Westfalen,2020-08-08,335,1,334,NW,Germany
Nordrhein-Westfalen,2020-08-09,179,2,177,NW,Germany
Nordrhein-Westfalen,2020-08-10,353,1,352,NW,Germany
Nordrhein-Westfalen,2020-08-11,433,1,432,NW,Germany
Nordrhein-Westfalen,2020-08-12,558,6,552,NW,Germany
Nordrhein-Westfalen,2020-08-13,537,1,536,NW,Germany
Nordrhein-Westfalen,2020-08-14,498,2,496,NW,Germany
Nordrhein-Westfalen,2020-08-15,326,3,323,NW,Germany
Nordrhein-Westfalen,2020-08-16,172,2,170,NW,Germany
Nordrhein-Westfalen,2020-08-17,383,3,380,NW,Germany
Nordrhein-Westfalen,2020-08-18,366,4,362,NW,Germany
Nordrhein-Westfalen,2020-08-19,382,1,381,NW,Germany
Nordrhein-Westfalen,2020-08-20,361,4,357,NW,Germany
Nordrhein-Westfalen,2020-08-21,443,1,442,NW,Germany
Nordrhein-Westfalen,2020-08-22,195,1,194,NW,Germany
Nordrhein-Westfalen,2020-08-23,156,0,156,NW,Germany
Nordrhein-Westfalen,2020-08-24,277,1,276,NW,Germany
Nordrhein-Westfalen,2020-08-25,281,0,281,NW,Germany
Nordrhein-Westfalen,2020-08-26,310,1,309,NW,Germany
Nordrhein-Westfalen,2020-08-27,312,0,312,NW,Germany
Nordrhein-Westfalen,2020-08-28,258,0,258,NW,Germany
Nordrhein-Westfalen,2020-08-29,162,1,161,NW,Germany
Nordrhein-Westfalen,2020-08-30,136,2,134,NW,Germany
Nordrhein-Westfalen,2020-08-31,252,2,250,NW,Germany
Nordrhein-Westfalen,2020-09-01,251,0,251,NW,Germany
Nordrhein-Westfalen,2020-09-02,281,1,280,NW,Germany
Nordrhein-Westfalen,2020-09-03,305,5,300,NW,Germany
Nordrhein-Westfalen,2020-09-04,289,2,287,NW,Germany
Nordrhein-Westfalen,2020-09-05,212,4,208,NW,Germany
Nordrhein-Westfalen,2020-09-06,110,0,110,NW,Germany
Nordrhein-Westfalen,2020-09-07,224,2,222,NW,Germany
Nordrhein-Westfalen,2020-09-08,213,5,208,NW,Germany
Nordrhein-Westfalen,2020-09-09,347,2,345,NW,Germany
Nordrhein-Westfalen,2020-09-10,320,1,319,NW,Germany
Nordrhein-Westfalen,2020-09-11,389,2,387,NW,Germany
Nordrhein-Westfalen,2020-09-12,321,5,316,NW,Germany
Nordrhein-Westfalen,2020-09-13,188,2,186,NW,Germany
Nordrhein-Westfalen,2020-09-14,372,1,371,NW,Germany
Nordrhein-Westfalen,2020-09-15,396,3,393,NW,Germany
Nordrhein-Westfalen,2020-09-16,472,3,469,NW,Germany
Nordrhein-Westfalen,2020-09-17,602,3,599,NW,Germany
Nordrhein-Westfalen,2020-09-18,535,6,528,NW,Germany
Nordrhein-Westfalen,2020-09-19,401,3,398,NW,Germany
Nordrhein-Westfalen,2020-09-20,179,2,177,NW,Germany
Nordrhein-Westfalen,2020-09-21,423,2,421,NW,Germany
Nordrhein-Westfalen,2020-09-22,456,7,449,NW,Germany
Nordrhein-Westfalen,2020-09-23,536,2,534,NW,Germany
Nordrhein-Westfalen,2020-09-24,611,4,607,NW,Germany
Nordrhein-Westfalen,2020-09-25,632,0,632,NW,Germany
Nordrhein-Westfalen,2020-09-26,562,3,559,NW,Germany
Nordrhein-Westfalen,2020-09-27,328,6,322,NW,Germany
Nordrhein-Westfalen,2020-09-28,440,8,432,NW,Germany
Nordrhein-Westfalen,2020-09-29,602,6,596,NW,Germany
Nordrhein-Westfalen,2020-09-30,761,5,756,NW,Germany
Nordrhein-Westfalen,2020-10-01,849,7,842,NW,Germany
Nordrhein-Westfalen,2020-10-02,740,1,739,NW,Germany
Nordrhein-Westfalen,2020-10-03,662,1,661,NW,Germany
Nordrhein-Westfalen,2020-10-04,334,1,333,NW,Germany
Nordrhein-Westfalen,2020-10-05,705,8,697,NW,Germany
Nordrhein-Westfalen,2020-10-06,841,6,835,NW,Germany
Nordrhein-Westfalen,2020-10-07,1189,13,1176,NW,Germany
Nordrhein-Westfalen,2020-10-08,1281,13,1268,NW,Germany
Nordrhein-Westfalen,2020-10-09,1413,13,1400,NW,Germany
Nordrhein-Westfalen,2020-10-10,1058,6,1052,NW,Germany
Nordrhein-Westfalen,2020-10-11,746,7,739,NW,Germany
Nordrhein-Westfalen,2020-10-12,920,12,908,NW,Germany
Nordrhein-Westfalen,2020-10-13,1329,21,1308,NW,Germany
Nordrhein-Westfalen,2020-10-14,1957,12,1945,NW,Germany
Nordrhein-Westfalen,2020-10-15,2072,16,2056,NW,Germany
Nordrhein-Westfalen,2020-10-16,2027,17,2010,NW,Germany
Nordrhein-Westfalen,2020-10-17,1620,21,1599,NW,Germany
Nordrhein-Westfalen,2020-10-18,1177,16,1161,NW,Germany
Nordrhein-Westfalen,2020-10-19,1517,23,1494,NW,Germany
Nordrhein-Westfalen,2020-10-20,2202,32,2170,NW,Germany
Nordrhein-Westfalen,2020-10-21,3034,38,2996,NW,Germany
Nordrhein-Westfalen,2020-10-22,3898,42,3856,NW,Germany
Nordrhein-Westfalen,2020-10-23,3836,39,3797,NW,Germany
Nordrhein-Westfalen,2020-10-24,3517,35,3482,NW,Germany
Nordrhein-Westfalen,2020-10-25,2537,50,2487,NW,Germany
Nordrhein-Westfalen,2020-10-26,2756,57,2699,NW,Germany
Nordrhein-Westfalen,2020-10-27,3693,47,3646,NW,Germany
Nordrhein-Westfalen,2020-10-28,4898,52,4846,NW,Germany
Nordrhein-Westfalen,2020-10-29,5817,72,5745,NW,Germany
Nordrhein-Westfalen,2020-10-30,5209,58,5151,NW,Germany
Nordrhein-Westfalen,2020-10-31,3902,40,3862,NW,Germany
Nordrhein-Westfalen,2020-11-01,3223,40,3183,NW,Germany
Nordrhein-Westfalen,2020-11-02,3849,63,3786,NW,Germany
Nordrhein-Westfalen,2020-11-03,4682,79,4603,NW,Germany
Nordrhein-Westfalen,2020-11-04,5183,55,5128,NW,Germany
Nordrhein-Westfalen,2020-11-05,5845,56,5789,NW,Germany
Nordrhein-Westfalen,2020-11-06,5156,50,5106,NW,Germany
Nordrhein-Westfalen,2020-11-07,3766,55,3711,NW,Germany
Nordrhein-Westfalen,2020-11-08,2968,33,2935,NW,Germany
Nordrhein-Westfalen,2020-11-09,4097,56,4041,NW,Germany
Nordrhein-Westfalen,2020-11-10,4345,71,4274,NW,Germany
Nordrhein-Westfalen,2020-11-11,5160,82,5078,NW,Germany
Nordrhein-Westfalen,2020-11-12,5736,84,5652,NW,Germany
Nordrhein-Westfalen,2020-11-13,5133,89,5044,NW,Germany
Nordrhein-Westfalen,2020-11-14,4203,95,4108,NW,Germany
Nordrhein-Westfalen,2020-11-15,2363,41,2322,NW,Germany
Nordrhein-Westfalen,2020-11-16,3935,88,3847,NW,Germany
Nordrhein-Westfalen,2020-11-17,4333,91,4242,NW,Germany
Nordrhein-Westfalen,2020-11-18,5528,89,5439,NW,Germany
Nordrhein-Westfalen,2020-11-19,5719,105,5614,NW,Germany
Nordrhein-Westfalen,2020-11-20,5067,107,4960,NW,Germany
Nordrhein-Westfalen,2020-11-21,3158,43,3115,NW,Germany
Nordrhein-Westfalen,2020-11-22,1995,55,1940,NW,Germany
Nordrhein-Westfalen,2020-11-23,3928,118,3810,NW,Germany
Nordrhein-Westfalen,2020-11-24,4278,88,4190,NW,Germany
Nordrhein-Westfalen,2020-11-25,4933,94,4839,NW,Germany
Nordrhein-Westfalen,2020-11-26,4634,88,4546,NW,Germany
Nordrhein-Westfalen,2020-11-27,4375,111,4264,NW,Germany
Nordrhein-Westfalen,2020-11-28,3441,71,3370,NW,Germany
Nordrhein-Westfalen,2020-11-29,1937,65,1872,NW,Germany
Nordrhein-Westfalen,2020-11-30,2689,103,2586,NW,Germany
Nordrhein-Westfalen,2020-12-01,3888,84,3804,NW,Germany
Nordrhein-Westfalen,2020-12-02,4863,135,4728,NW,Germany
Nordrhein-Westfalen,2020-12-03,4775,135,4640,NW,Germany
Nordrhein-Westfalen,2020-12-04,4509,168,4341,NW,Germany
Nordrhein-Westfalen,2020-12-05,3398,77,3321,NW,Germany
Nordrhein-Westfalen,2020-12-06,2069,67,2002,NW,Germany
Nordrhein-Westfalen,2020-12-07,3362,125,3237,NW,Germany
Nordrhein-Westfalen,2020-12-08,4524,130,4394,NW,Germany
Nordrhein-Westfalen,2020-12-09,5308,139,5169,NW,Germany
Nordrhein-Westfalen,2020-12-10,5788,189,5599,NW,Germany
Nordrhein-Westfalen,2020-12-11,5868,215,5653,NW,Germany
Nordrhein-Westfalen,2020-12-12,4133,148,3985,NW,Germany
Nordrhein-Westfalen,2020-12-13,2526,86,2440,NW,Germany
Nordrhein-Westfalen,2020-12-14,3717,152,3565,NW,Germany
Nordrhein-Westfalen,2020-12-15,5175,161,5013,NW,Germany
Nordrhein-Westfalen,2020-12-16,6141,204,5937,NW,Germany
Nordrhein-Westfalen,2020-12-17,6207,201,6006,NW,Germany
Nordrhein-Westfalen,2020-12-18,5926,171,5755,NW,Germany
Nordrhein-Westfalen,2020-12-19,4413,157,4256,NW,Germany
Nordrhein-Westfalen,2020-12-20,2977,102,2875,NW,Germany
Nordrhein-Westfalen,2020-12-21,4091,159,3932,NW,Germany
Nordrhein-Westfalen,2020-12-22,5590,197,5393,NW,Germany
Nordrhein-Westfalen,2020-12-23,6806,185,6621,NW,Germany
Nordrhein-Westfalen,2020-12-24,3808,111,3697,NW,Germany
Nordrhein-Westfalen,2020-12-25,2228,74,2154,NW,Germany
Nordrhein-Westfalen,2020-12-26,2065,89,1976,NW,Germany
Nordrhein-Westfalen,2020-12-27,2306,98,2208,NW,Germany
Nordrhein-Westfalen,2020-12-28,2617,151,2466,NW,Germany
Nordrhein-Westfalen,2020-12-29,4901,180,4721,NW,Germany
Nordrhein-Westfalen,2020-12-30,5800,219,5581,NW,Germany
Nordrhein-Westfalen,2020-12-31,3156,100,3056,NW,Germany
Nordrhein-Westfalen,2021-01-01,1705,70,1635,NW,Germany
Nordrhein-Westfalen,2021-01-02,1888,86,1802,NW,Germany
Nordrhein-Westfalen,2021-01-03,1805,85,1720,NW,Germany
Nordrhein-Westfalen,2021-01-04,2458,157,2301,NW,Germany
Nordrhein-Westfalen,2021-01-05,4904,140,4764,NW,Germany
Nordrhein-Westfalen,2021-01-06,6010,176,5833,NW,Germany
Nordrhein-Westfalen,2021-01-07,5029,185,4844,NW,Germany
Nordrhein-Westfalen,2021-01-08,4343,139,4204,NW,Germany
Nordrhein-Westfalen,2021-01-09,3064,97,2967,NW,Germany
Nordrhein-Westfalen,2021-01-10,1544,50,1494,NW,Germany
Nordrhein-Westfalen,2021-01-11,2239,96,2143,NW,Germany
Nordrhein-Westfalen,2021-01-12,4066,151,3915,NW,Germany
Nordrhein-Westfalen,2021-01-13,4329,136,4193,NW,Germany
Nordrhein-Westfalen,2021-01-14,3989,191,3798,NW,Germany
Nordrhein-Westfalen,2021-01-15,3531,125,3406,NW,Germany
Nordrhein-Westfalen,2021-01-16,2808,81,2727,NW,Germany
Nordrhein-Westfalen,2021-01-17,1147,49,1098,NW,Germany
Nordrhein-Westfalen,2021-01-18,1712,89,1623,NW,Germany
Nordrhein-Westfalen,2021-01-19,3464,110,3354,NW,Germany
Nordrhein-Westfalen,2021-01-20,3971,126,3844,NW,Germany
Nordrhein-Westfalen,2021-01-21,3275,127,3148,NW,Germany
Nordrhein-Westfalen,2021-01-22,3126,106,3020,NW,Germany
Nordrhein-Westfalen,2021-01-23,2535,86,2449,NW,Germany
Nordrhein-Westfalen,2021-01-24,903,33,870,NW,Germany
Nordrhein-Westfalen,2021-01-25,1453,88,1365,NW,Germany
Nordrhein-Westfalen,2021-01-26,2727,87,2640,NW,Germany
Nordrhein-Westfalen,2021-01-27,3064,107,2957,NW,Germany
Nordrhein-Westfalen,2021-01-28,2686,89,2597,NW,Germany
Nordrhein-Westfalen,2021-01-29,2592,78,2514,NW,Germany
Nordrhein-Westfalen,2021-01-30,2129,47,2082,NW,Germany
Nordrhein-Westfalen,2021-01-31,960,39,921,NW,Germany
Nordrhein-Westfalen,2021-02-01,1139,55,1084,NW,Germany
Nordrhein-Westfalen,2021-02-02,2257,71,2186,NW,Germany
Nordrhein-Westfalen,2021-02-03,2660,72,2587,NW,Germany
Nordrhein-Westfalen,2021-02-04,2478,79,2399,NW,Germany
Nordrhein-Westfalen,2021-02-05,2142,50,2092,NW,Germany
Nordrhein-Westfalen,2021-02-06,1804,38,1766,NW,Germany
Nordrhein-Westfalen,2021-02-07,596,15,581,NW,Germany
Nordrhein-Westfalen,2021-02-08,839,54,785,NW,Germany
Nordrhein-Westfalen,2021-02-09,1723,62,1661,NW,Germany
Nordrhein-Westfalen,2021-02-10,1901,48,1853,NW,Germany
Nordrhein-Westfalen,2021-02-11,1891,63,1828,NW,Germany
Nordrhein-Westfalen,2021-02-12,1739,53,1686,NW,Germany
Nordrhein-Westfalen,2021-02-13,1331,34,1296,NW,Germany
Nordrhein-Westfalen,2021-02-14,776,24,752,NW,Germany
Nordrhein-Westfalen,2021-02-15,839,35,804,NW,Germany
Nordrhein-Westfalen,2021-02-16,1842,69,1773,NW,Germany
Nordrhein-Westfalen,2021-02-17,2086,50,2036,NW,Germany
Nordrhein-Westfalen,2021-02-18,2067,42,2025,NW,Germany
Nordrhein-Westfalen,2021-02-19,1843,33,1810,NW,Germany
Nordrhein-Westfalen,2021-02-20,1746,27,1719,NW,Germany
Nordrhein-Westfalen,2021-02-21,743,17,726,NW,Germany
Nordrhein-Westfalen,2021-02-22,810,44,766,NW,Germany
Nordrhein-Westfalen,2021-02-23,1975,40,1935,NW,Germany
Nordrhein-Westfalen,2021-02-24,2695,42,2653,NW,Germany
Nordrhein-Westfalen,2021-02-25,2011,46,1965,NW,Germany
Nordrhein-Westfalen,2021-02-26,1886,31,1855,NW,Germany
Nordrhein-Westfalen,2021-02-27,1619,26,1593,NW,Germany
Nordrhein-Westfalen,2021-02-28,733,10,723,NW,Germany
Nordrhein-Westfalen,2021-03-01,924,26,898,NW,Germany
Nordrhein-Westfalen,2021-03-02,2255,36,2219,NW,Germany
Nordrhein-Westfalen,2021-03-03,2192,25,2165,NW,Germany
Nordrhein-Westfalen,2021-03-04,2173,26,2147,NW,Germany
Nordrhein-Westfalen,2021-03-05,2025,19,2004,NW,Germany
Nordrhein-Westfalen,2021-03-06,1761,28,1732,NW,Germany
Nordrhein-Westfalen,2021-03-07,730,11,719,NW,Germany
Nordrhein-Westfalen,2021-03-08,954,21,933,NW,Germany
Nordrhein-Westfalen,2021-03-09,2405,30,2375,NW,Germany
Nordrhein-Westfalen,2021-03-10,2908,32,2874,NW,Germany
Nordrhein-Westfalen,2021-03-11,2732,36,2691,NW,Germany
Nordrhein-Westfalen,2021-03-12,2614,26,2588,NW,Germany
Nordrhein-Westfalen,2021-03-13,2213,17,2196,NW,Germany
Nordrhein-Westfalen,2021-03-14,1083,11,1069,NW,Germany
Nordrhein-Westfalen,2021-03-15,1317,13,1303,NW,Germany
Nordrhein-Westfalen,2021-03-16,3118,26,3089,NW,Germany
Nordrhein-Westfalen,2021-03-17,4180,35,4144,NW,Germany
Nordrhein-Westfalen,2021-03-18,3460,31,2598,NW,Germany
Nordrhein-Westfalen,2021-03-19,3326,20,2421,NW,Germany
Nordrhein-Westfalen,2021-03-20,2776,18,1953,NW,Germany
Nordrhein-Westfalen,2021-03-21,1393,15,898,NW,Germany
Nordrhein-Westfalen,2021-03-22,2009,29,1336,NW,Germany
Nordrhein-Westfalen,2021-03-23,3755,34,2521,NW,Germany
Nordrhein-Westfalen,2021-03-24,4813,26,3318,NW,Germany
Nordrhein-Westfalen,2021-03-25,4751,30,3142,NW,Germany
Nordrhein-Westfalen,2021-03-26,3924,30,2664,NW,Germany
Nordrhein-Westfalen,2021-03-27,3296,15,2132,NW,Germany
Nordrhein-Westfalen,2021-03-28,1596,8,996,NW,Germany
Nordrhein-Westfalen,2021-03-29,2505,18,1587,NW,Germany
